Longitude,Latitude,Counts
121.51179,31.21007,418
121.51179,31.21007001,851
121.51181,31.27592,107
121.5118106,31.16240507,794
121.51187,31.29973,305
121.51187,31.33112001,946
121.51193,31.2327,269
121.51193,31.23270001,2598
121.51194,31.24194001,36309
121.511979,31.22987201,21959
121.5120694,31.23235,60
121.51208,31.21959001,1123
121.51209,31.2248,150
121.51209,31.22480001,1733
121.5122306,31.2301195,357
121.512231,31.33733801,4701
121.5123,31.23219001,3982
121.5125,31.2121195,255
121.5125,31.21212001,2157
121.51251,31.30337,354
121.51254,31.14037001,21995
121.51258,31.23575,86
121.51258,31.23575001,799
121.5127,31.26875001,21552
121.51274,31.23111001,9129
121.5127559,31.25361457,5465
121.51281,31.28794,3695
121.5128694,31.2290806,261
121.5129306,31.2299806,1657
121.51298,31.31471,3169
121.51298,31.31471001,40096
121.5129806,31.1953195,55
121.51303,31.22889001,8081
121.51305,31.23033,328
121.51305,31.23033001,1724
121.513075,31.2771278,147
121.5131111,31.20695,672
121.51313,31.2315,505
121.51313,31.23150001,3075
121.51316,31.1567,33466
121.51329,31.20801,51
121.51329,31.20801001,5473
121.51331,31.20492001,57258
121.51331,31.30466001,1182
121.5133111,31.2049195,6721
121.5133116,31.27702071,557
121.51338,31.21275001,5387
121.51343,31.2714,5416
121.5134694,31.2569695,330
121.51347,31.25697001,350
121.51347,31.29605,30
121.51348,31.23268001,4018
121.5134806,31.2326806,3
121.51351,31.22323001,1108
121.51355,31.01671,2158
121.51355,31.01671001,9295
121.51355,31.19559001,971
121.51355,31.27829001,62803
121.51362,31.23104,164
121.51362,31.23104001,5087
121.51363,31.27418,2058
121.5136748,31.21212013,1933
121.51376,31.29434,74
121.51385,31.27246001,73042
121.51385,31.29008,19
121.51388,31.27442,8404
121.51388,31.27442001,5719
121.5139,31.2325,154
121.51391,31.30347,153
121.51407,31.29577,113
121.51407,31.29577001,806
121.51408,30.81743001,2
121.51408,31.23038001,1468
121.5140806,31.2303806,265
121.51411,31.22997001,2825
121.51411,31.27678,44
121.51411,31.27678001,405
121.5141156,31.15532007,440
121.51413,31.21757,41
121.51413,31.21757001,419
121.51417,31.22489001,106575
121.51419,31.22517,1625
121.5142,31.23291001,6186
121.51422,31.26745001,1215
121.51425,31.2003306,30
121.5142694,31.2122695,5652
121.51433,31.24525001,1164
121.5143306,31.24525,91
121.51435,31.27627001,1071
121.51435,31.29527,43
121.5143611,31.2292889,404
121.5143889,31.1311195,5636
121.51439,31.13112001,36972
121.51439,31.20840001,16805
121.51448,31.20029001,2096
121.5145,31.23058001,31665
121.5145,31.2305806,3905
121.51455,31.32070001,11994
121.51456,31.24551,448
121.51456,31.24551001,5202
121.51456,31.29416,196
121.51458,31.23284,367
121.51458,31.23284001,1353
121.51459,31.23285,14
121.51459,31.23285001,3163
121.51464,31.22755001,1566
121.51469,31.21228001,3617
121.51476,31.24520001,6190
121.51476,31.29508,366
121.5147611,31.2452,5500
121.51481,31.31285,63
121.51481,31.31285001,1880
121.51485,31.06744001,12869
121.5149694,31.0798889,1711
121.51497,31.07988,93
121.51497,31.07988001,328
121.51497,31.07989,18838
121.51497,31.07989001,9663
121.515,31.2276,114
121.51502,31.29343,89
121.51504,31.18566001,104263
121.51508,31.25672001,37630
121.51511,31.21091001,9860
121.51511,31.22012001,2162
121.51513,31.25674,6691
121.51515,31.2110111,1068
121.5151987,31.20039767,2603
121.51521,30.84067001,16105
121.51521,31.27721,4255
121.5152111,30.8406695,4334
121.51527,31.20141,105
121.51527,31.20141001,1490
121.51533,31.08652001,34
121.51533,31.23065001,1979
121.5153306,31.23065,165
121.51537,31.21847001,333
121.5154,31.2182806,251
121.51562,31.17883,7224
121.51562,31.17883001,40638
121.51563,31.31647,4449
121.51568,30.96402001,1553
121.51568,31.31622001,30534
121.5156806,30.9640195,880
121.5157806,31.2317195,194
121.5158,31.08537,28769
121.5158,31.08537001,9974
121.51582,31.18318001,39447
121.51583,31.23638001,63308
121.51585,31.23117001,3916
121.51588,31.15131001,28525
121.51588,31.23047001,4165
121.51589,31.35546001,19
121.51593,31.29081,3635
121.5159389,31.241,87
121.516,31.2011389,28
121.516,31.24090001,127562
121.516,31.2709,474
121.516,31.27090001,7898
121.51602,31.23349,204
121.51602,31.23349001,365
121.51604,31.00081,1118
121.51604,31.00081001,4844
121.51604,31.20114001,1624
121.51605,31.30048,3259
121.51608,31.23091001,1912
121.5161,31.21150001,39336
121.51618,31.32514001,2702
121.51622,31.19369,55
121.51622,31.19369001,1097
121.5162389,30.8648111,693
121.51624,30.86481001,3516
121.51625,31.17085001,38555
121.51625,31.29886,24
121.51629,31.22968001,809
121.5163115,31.24194276,6512
121.51635,31.23119001,89
121.51635,31.2312,36
121.51641,31.16931001,1123
121.51655,31.34142001,9952
121.51657,31.26048,6481
121.51657,31.26048001,41148
121.51673,31.14367001,67505
121.516764,31.31832501,3876
121.5168,31.2436889,25
121.5168,31.24369,1335
121.5168,31.24369001,5882
121.516898,31.304322,2555
121.5169,30.8162195,13
121.5169,30.81622001,204
121.51691,31.21027001,2062
121.5169389,31.2314195,375
121.517,31.26180001,3696
121.51705,31.37993,997
121.51709,31.2908,243
121.5172,31.069,448
121.5172,31.06900001,123
121.5172889,30.8347111,2215
121.51729,30.83471001,10841
121.5173,31.2430889,122
121.51734,31.23067,7626
121.51734,31.23067001,32236
121.51735,31.24309001,330
121.5175,30.8497195,431
121.51753,30.88099001,1324
121.5175306,30.8809889,1057
121.51755,31.23169001,1670
121.51757,31.25930001,7888
121.51761,31.63538,55
121.51763,31.23083,1851
121.51763,31.23083001,293
121.51768,31.24352001,1105
121.5176806,31.2435195,85
121.5176889,31.2307195,81
121.51774,31.13669001,36470
121.51775,31.58277,283
121.51775,31.58277001,337
121.51779,31.24404001,32581
121.5178,31.20410001,19877
121.51794,31.28959,3
121.518,31.33090001,3017
121.51805,31.21666001,50779
121.51807,31.63555001,1086
121.5181,30.99398001,1956
121.5181,30.9939806,1862
121.51818,31.19388,9004
121.51818,31.19388001,30827
121.5182,31.33171001,342
121.51823,31.33374001,47
121.518306,31.216806,313
121.51833,31.2875,101
121.5183694,31.2109195,38
121.51837,31.21092001,1377
121.51838,31.34633001,1629
121.51846,31.31154001,6498
121.51848,31.21380001,960
121.51848,31.26397,39
121.51848,31.26397001,795
121.5185,31.22120001,17335
121.51855,31.26393001,53756
121.51858,31.29205001,2185
121.51864,31.21361001,53877
121.51871,31.21087001,22594
121.51887,31.07813,9
121.51887,31.07813001,1827
121.51897,31.27466,1362
121.519001,31.22503501,45770
121.51908,31.20976,561
121.51908,31.20976001,11333
121.51921,31.27467001,1550
121.5192306,31.2093389,460
121.51936,31.20648,528
121.51936,31.20648001,8939
121.51939,31.56603,55
121.51939,31.56603001,748
121.5194,31.2055306,53
121.51952,31.32321,7203
121.51954,31.33867001,22864
121.5195889,31.0738806,1481
121.51959,31.07388,19676
121.51959,31.07388001,14896
121.51965,31.09026,1404
121.51965,31.09026001,664
121.51965,31.23784001,49514
121.51967,31.2593,45
121.51967,31.25930001,904
121.51974,31.23321001,7406
121.51981,31.32312001,30531
121.51983,31.23169001,5432
121.5198306,31.2316889,214
121.51984,31.22753001,2701
121.51984,31.23291001,64761
121.51993,31.2836,1910
121.51993,31.28360001,43244
121.51994,31.25821,3
121.51994,31.25821001,1168
121.51994,31.27982,9613
121.51994,31.29618,1052
121.51997,31.27986001,53947
121.51999,31.21906001,46712
121.52,31.16320001,14042
121.52002,31.20779001,7389
121.5200306,31.2432306,847
121.5200389,31.2323195,31
121.52004,31.23232001,2150
121.52005,30.94703001,1096
121.52005,30.9470306,599
121.52007,31.23456,75
121.52007,31.23456001,1322
121.52015,31.2308889,307
121.52015,31.23089001,1632
121.52021,31.24270001,7504
121.520214,31.26656101,42203
121.52024,31.20398001,682
121.52028,31.12715,33288
121.52028,31.12715001,26846
121.52028,31.32819,1475
121.52028,31.32819001,15958
121.5203111,31.2275889,44
121.52035,31.26942,4557
121.52035,31.26942001,65401
121.5203889,31.2297,159
121.52039,31.22970001,4314
121.5204,31.2404195,60
121.5204,31.24042001,3536
121.52046,31.20364001,26552
121.52046,31.26653,3724
121.5204806,31.2305611,487
121.52054,31.29605,112
121.52061,31.23093001,4880
121.5206111,31.2309306,273
121.52065,30.97757001,2842
121.52067,31.26012,60
121.52067,31.26012001,18
121.52082,31.31195,49
121.52082,31.31195001,4078
121.520892,31.23299433,5609
121.5209,31.08135,459
121.5209,31.08135001,1749
121.521,31.23222001,6806
121.52102,31.24498001,1163
121.52105,31.22805,207
121.52105,31.22805001,5242
121.52106,31.22928001,2159
121.5210611,31.2292806,161
121.52114,30.90449001,2537
121.5211889,31.2438111,9
121.5213,31.2322195,621
121.521368,31.270207,55
121.521368,31.27020701,1045
121.52144,31.26215,238
121.52144,31.26215001,599
121.52146,31.14335,503
121.52146,31.14335001,2306
121.52153,31.22810001,20793
121.52167,31.31833001,15442
121.52171,31.31835,1799
121.52193,31.15563001,62376
121.52193,31.18936,110
121.52193,31.18936001,6074
121.52198,31.27966001,168
121.5221,31.19392001,26412
121.5221,31.31057,22
121.52211,31.23639001,17361
121.52221,31.23193001,1764
121.5222389,31.2316389,991
121.5222417,31.2805972,136
121.5223718,31.28021213,644
121.52245,31.28642001,4890
121.52247,30.92243001,1907
121.52247,30.9243,671
121.5224854,31.23105149,11142
121.5225,31.25561001,21424
121.5225809,31.23083812,15093
121.5227,31.2315889,28
121.5228694,31.2139195,233
121.5229,31.21366001,37019
121.52297,31.16854,5
121.52297,31.16854001,586
121.52298,31.31334001,450
121.52298,31.59884001,1235
121.52299,31.14263001,4491
121.523,31.20560001,227
121.52309,31.22504001,62493
121.52322,31.23025,394
121.52322,31.23025001,2531
121.52325,31.30202,47
121.52326,31.31356201,18943
121.5233,31.20788,154
121.5233,31.20788001,4551
121.52331,31.19627001,2645
121.5233111,31.1962695,339
121.5233194,31.0398611,4122
121.52332,31.03986001,28395
121.52333,31.19694001,821
121.5233389,31.2265806,99
121.52334,31.22658001,1500
121.52335,31.30212,322
121.52345,31.19697001,64333
121.52355,31.09405001,900
121.52361,31.24250001,25369
121.52365,31.22579001,1265
121.5237973,31.2138632,2609
121.5238,31.30410001,1
121.5238306,31.1686695,305
121.5239,31.2136611,9
121.52397,31.21336001,1078
121.524,31.18960001,4352
121.52404,31.2898,5624
121.52406,31.31026,96
121.524081,31.266913,2084
121.524081,31.26691301,8229
121.5241306,31.2243389,320
121.52418,31.15285,27067
121.52418,31.15285001,24253
121.5242,30.82812001,1822
121.52431,31.20891,201
121.52431,31.20891001,442
121.5243694,31.225,232
121.52437,31.22500001,2946
121.5243875,31.22266661,929
121.5244111,31.22415,502
121.52445,31.02638001,7428
121.52445,31.0263806,2715
121.524496,31.33986101,12073
121.5245,31.20933001,3965
121.5245,31.2093306,291
121.52451,31.28057,740
121.52451,31.31248,226
121.52451,31.31248001,3126
121.52458,31.28085,2651
121.52458,31.28085001,18177
121.52461,31.23734001,3046
121.52464,31.06918001,15169
121.52467,31.23730001,2339
121.5247,31.34006001,1692
121.52471,31.23991001,3261
121.52477,31.20961001,23496
121.52486,31.24014001,594
121.52487,31.24260001,360
121.52492,31.22508001,2610
121.5249389,31.2269695,370
121.52494,31.22697001,3052
121.5249889,31.2447,102
121.525,31.3203,1468
121.52505,31.22185,187
121.52508,31.20517001,37614
121.52518,31.24193001,353
121.5252,31.19370001,6415
121.5252,31.22523001,3095
121.52523,31.21488001,2786
121.5252306,31.2148806,161
121.52525,31.21515,509
121.52525,31.21515001,4373
121.52527,31.24289,361
121.5253194,31.2295222,743
121.52536,31.18926001,181
121.5254221,31.21458789,1578
121.5254306,31.2235,295
121.52545,31.33077,170
121.52545,31.33077001,1463
121.5254694,31.2421389,247
121.52547,31.24214001,10946
121.52548,31.21688,76216
121.52548,31.21688001,10436
121.52553,31.11462001,11016
121.52553,31.33257001,22184
121.52555,31.23059024,3541
121.52556,31.20031001,17698
121.52556,31.26056001,8154
121.52558,31.26964,8681
121.52558,31.26964001,39862
121.52567,31.17292001,50874
121.52568,31.18910001,82376
121.52569,31.27714,1213
121.52569,31.27714001,15569
121.5257,31.18530001,16178
121.52573,31.09891001,272
121.52574,31.22033001,7412
121.52578,31.16954001,3292
121.52582,31.22686,292
121.52582,31.22686001,4912
121.52584,31.22267,260
121.52584,31.22267001,1552
121.52588,31.22379,178
121.52588,31.22379001,2517
121.52588,31.26133,49
121.52588,31.26133001,440
121.52591,31.26067,5485
121.52595,31.23798501,459
121.52597,31.18858,294
121.52597,31.18858001,418
121.526,30.84540001,1828
121.526,31.2292,424
121.526,31.22920001,9827
121.526,31.2379889,482
121.52601,31.22616001,3929
121.5260111,31.2261611,361
121.52608,31.21911001,12611
121.52609,31.26565,14
121.5261,31.16956001,17141
121.52611,31.28566,14051
121.5262,31.24060001,348
121.52623,31.33042,5261
121.52625,31.21007,1041
121.52625,31.21007001,3600
121.52626,31.14302001,19736
121.52627,31.33052001,29681
121.5263,31.28570001,49979
121.5263694,30.8454389,929
121.52643,31.21977,209
121.52643,31.21977001,5767
121.52645,31.196,292
121.52645,31.19600001,6384
121.52645,31.26548001,967
121.52658,31.22424001,44702
121.5266,31.22448001,5639
121.5266,31.2455,410
121.5266,31.24550001,6057
121.5267111,31.02165,1208
121.52678,31.22538001,4213
121.5267806,31.2253806,301
121.52679,31.25941001,739
121.5268306,31.2244195,282
121.5268306,31.2248306,430
121.5268889,31.1220111,2455
121.52689,31.12201001,13311
121.5269306,31.2238695,243
121.52694,31.22503001,856
121.52695,31.24384001,2427
121.526959,31.227396,233
121.527,31.02170001,8060
121.527,31.2595,144
121.527,31.25950001,4582
121.5271139,31.3074167,268
121.5271139,31.3261056,209
121.5271694,31.3170806,144
121.52719,31.21994001,1130
121.52724,31.13928001,26271
121.52724,31.22376001,1905
121.52733,31.20592001,16405
121.52734,31.28978001,2137
121.52739,31.14674001,19703
121.52744,31.10046,1679
121.52744,31.10046001,594
121.5275,31.2264389,56
121.5275,31.22644001,1718
121.52757,31.24380001,4658
121.5275807,31.30723345,2865
121.52763,31.27082001,807
121.52766,31.2629,5837
121.52766,31.26290001,29008
121.52773,31.24560001,2927
121.52775,31.2266889,161
121.52775,31.27391,2076
121.52775,31.34193001,8145
121.52777,31.27388001,14258
121.52779,31.18790001,2803
121.52779,31.22015,128
121.52779,31.22015001,1544
121.5278,31.0062,819
121.5278,31.26239,214
121.52781,31.21406001,6790
121.52781,31.26239001,3033
121.5278111,31.2140611,302
121.52786,31.28261,96
121.52793,31.28212001,54020
121.5279389,31.2272306,362
121.52794,31.22723001,1734
121.52797,31.30265,6540
121.52797,31.31469001,62010
121.528,31.15033001,43230
121.528,31.28260001,1923
121.528,31.31644001,2110
121.52802,31.22451001,3168
121.52805,31.31471,8091
121.52806,31.22705001,40025
121.52806,31.32231,8274
121.52806,31.32231001,26579
121.52813,31.31472,2
121.52813,31.31472001,576
121.52821,31.18331,51
121.52821,31.18331001,1486
121.52824,31.22069001,563
121.5282611,31.2257195,26
121.52828,31.21342001,24812
121.5283815,31.22410148,3057
121.52841,31.27117001,1844
121.52842,31.26291001,8
121.52843,31.31604,164
121.5284472,31.2965611,75
121.5284801,31.32422934,546
121.52861,31.21777001,28723
121.5286456,31.31752697,2962
121.5286694,31.24465,43
121.52867,31.24465001,1379
121.5287,31.2244111,225
121.5287249,31.29782971,883
121.52878,31.27304001,896
121.52881,31.21707,52
121.52881,31.21707001,637
121.52885,31.21881001,2341
121.52897,31.29823,3153
121.529,31.23480001,12286
121.529,31.26040001,4633
121.52903,31.10941,3561
121.52903,31.10941001,22423
121.52907,31.12978001,14684
121.5291694,31.225,196
121.52926,31.30729,3043
121.5292611,31.2411611,1187
121.52928,31.26286,14
121.52928,31.26286001,1189
121.5292817,31.23479645,791
121.52929,31.22457001,3371
121.52932,31.29637001,4188
121.529324,31.20432301,1870
121.5293694,31.2454195,32
121.52937,31.22898,78
121.52937,31.22898001,2053
121.52937,31.24542001,3190
121.52943,31.24365,87
121.52943,31.24365001,2245
121.52951,31.29641,2
121.52957,31.24060001,6411
121.52957,31.27889,2
121.52957,31.27889001,280
121.52959,31.20137,12
121.52959,31.20137001,382
121.52962,31.22551,1298
121.52968,31.24360001,27037
121.5297194,31.2004389,4448
121.52972,31.20044001,20497
121.52986,31.22883001,2662
121.52992,31.23543001,4877
121.52993,31.20053,3
121.52993,31.20053001,602
121.52995,31.17010001,16413
121.53,31.2263695,550
121.53009,31.26375001,755
121.5301,31.33641001,6342
121.5301194,31.2069195,4667
121.5301889,31.2881833,149
121.53022,31.21363,102
121.53022,31.21363001,2492
121.53023,31.25627,7895
121.53025,31.25641,81
121.53025,31.25641001,525
121.53026,31.25632001,39359
121.5304,30.89453001,1585
121.53043,31.22768,234
121.53043,31.22768001,3337
121.53047,31.30082,171
121.53049,31.18143001,18143
121.53051,31.27962,3114
121.53052,31.26037,201
121.53052,31.26037001,4715
121.53052,31.26885,4728
121.53052,31.26885001,12525
121.53053,31.27964001,12187
121.53056,31.23595001,50934
121.53065,31.2283306,81
121.5306694,31.2275806,31
121.53067,31.22758001,3571
121.53069,31.22884,5480
121.53069,31.22884001,13716
121.53072,31.18769,388
121.53072,31.18769001,6826
121.53077,31.22512001,13434
121.53083,31.22472001,15810
121.53087,31.22502,1058
121.5309,31.00670001,3105
121.53096,31.33309001,20856
121.531,31.18520001,6421
121.531,31.3237,4792
121.53108,31.29463,15
121.5311,31.21946,740
121.5311,31.21946001,11232
121.5311111,31.2348389,93
121.53121,31.30752,14748
121.53122,31.29489,29
121.53124,31.01707,1153
121.53124,31.01707001,3133
121.53137,31.08561001,5357
121.53148,31.27289,4122
121.53151,31.1211,2119
121.53151,31.12110001,117
121.53155,31.26477001,478
121.53157,31.27227001,20619
121.5315716,31.28701396,1209
121.53159,31.22603,95
121.53159,31.22603001,1602
121.53164,31.23012001,559
121.53168,31.03180001,9495
121.5318,31.26702,196
121.5318,31.26702001,1261
121.53185,31.18866001,51257
121.532,31.2912,24
121.53214,31.26185,71
121.53214,31.26185001,502
121.53223,31.29527,2477
121.53229,31.24466001,1595
121.53254,31.2236,92
121.53254,31.22360001,2347
121.53257,31.21206,88
121.53257,31.21206001,416
121.532579,31.15461801,17815
121.5326,31.29138001,5461
121.53268,30.82473,1387
121.53268,30.82473001,4826
121.53268,31.29135001,180
121.5327,31.26674,135
121.53275,31.16493,10
121.53275,31.16493001,1170
121.5327611,30.9237806,9
121.53287,31.18108,1313
121.53287,31.18108001,9167
121.53297,30.92377001,1148
121.53297,31.27642,2004
121.53297,31.27642001,26425
121.53313,31.22608001,21523
121.53324,31.06319,5767
121.53324,31.06319001,44
121.53324,31.22781,223
121.53324,31.22781001,3902
121.53326,31.20986001,11481
121.53331,31.23773001,6794
121.533328,31.26588301,1674
121.53343,31.22635001,5706
121.5334306,31.22635,74
121.53346,31.18571001,16
121.53348,31.31352,18
121.53348,31.31352001,375
121.53357,31.25728001,550
121.53358,31.31329,2093
121.53358,31.31329001,28172
121.53373,31.21235001,5041
121.53375,30.91251001,1386
121.53375,30.9125111,617
121.5338,31.26648,439
121.5338,31.26648001,2655
121.5338611,31.23235,338
121.53388,31.26620001,43320
121.5339,31.23235001,2862
121.53391,31.16557001,34180
121.53392,31.32742001,51605
121.534,31.18560001,9480
121.53414,31.27307,940
121.53414,31.27307001,4777
121.53424,31.26632,51
121.53424,31.26632001,94
121.5342889,31.2120611,763
121.53432,31.20449001,111556
121.53436,31.23611,438
121.53436,31.24590001,46098
121.53442,31.13914001,34366
121.53442,31.19456,216
121.53442,31.19456001,9572
121.53442,31.26005001,6920
121.53443,31.21782001,3681
121.53463,31.30849,1158
121.53465,30.95868,675
121.53465,30.95868001,800
121.53475,31.26304,19
121.53475,31.26304001,1841
121.53477,31.23602001,8311
121.535,31.2324,268
121.535,31.23240001,9354
121.535,31.23695,122
121.535,31.23695001,1741
121.535,31.24030001,14719
121.535,31.26910001,14753
121.535093,31.06907101,21512
121.53522,31.22772001,1219
121.53523,31.02643001,14768
121.53533,31.26915,1820
121.53544,31.3347,2840
121.53544,31.33470001,10808
121.53545,31.28278,475
121.53545,31.28278001,4182
121.5356,31.68126,590
121.5356,31.68126001,639
121.53572,31.33337001,24013
121.53572,31.62331,358
121.53572,31.62331001,1304
121.53583,31.26333001,15252
121.53591,31.26336,5514
121.536,31.09820001,19232
121.536,31.21856,39
121.536,31.23614,441
121.536,31.23614001,2013
121.53603,31.21856001,239
121.53608,31.70879,189
121.53608,31.70879001,42
121.53617,31.17256001,25328
121.53637,31.28075,741
121.53637,31.28075001,11120
121.53642,31.23728,184
121.5365,31.18928,153
121.5365,31.18928001,2531
121.53651,31.2667,445
121.5366389,31.2200306,410
121.5366694,30.8678695,571
121.53699,31.27846001,2391
121.53699,31.29093,284
121.53699,31.29093001,6270
121.537,30.86790001,2199
121.537,31.21440001,5812
121.537,31.23020001,7565
121.537,31.32030001,4467
121.53705,30.9436,1510
121.5371,31.20898001,37131
121.5372194,31.1820306,310
121.53722,31.18203001,1315
121.53722,31.26310001,265
121.53724,31.13158001,8456
121.53739,31.26096,1
121.53739,31.26096001,901
121.53765,31.22105001,1534
121.537651,31.58029001,80
121.53766,31.26921,113
121.53766,31.26921001,681
121.53785,31.55597,370
121.53785,31.55597001,2158
121.5379,31.25760001,764
121.53793,31.28427001,521
121.53796,31.22514001,1784
121.5379611,31.2251389,65
121.53797,31.19516,563
121.53797,31.19516001,3392
121.53798,31.33588001,554
121.538,31.17020001,5125
121.53804,31.14804001,16474
121.53808,31.26988001,45098
121.53818,31.26981,6441
121.53826,31.26681001,27443
121.5382817,31.22175491,17099
121.53833,31.24111001,33135
121.53841,31.27635001,313
121.53854,31.28773,2738
121.53854,31.28773001,17917
121.53855,31.2220889,4886
121.53861,31.36694,522
121.53865,31.2264889,261
121.53865,31.30996,5
121.53867,31.24016001,1327
121.53868,31.30289,5338
121.53869,31.22411001,7085
121.53873,31.24839,1918
121.53873,31.24839001,5325
121.53878,31.22604001,222
121.538859,31.21708401,2334
121.53893,31.11946001,10138
121.539,31.3102,1895
121.53905,31.33743001,7052
121.53917,31.22840001,41205
121.53932,31.11413001,14407
121.5394306,31.2383806,91
121.53944,31.32348001,1669
121.53953,31.20610001,18637
121.5396,31.21887001,8261
121.53961,30.85603001,1349
121.5397111,31.2219611,2784
121.53972,31.16790001,43381
121.5397694,30.88225,843
121.53977,30.88225001,1859
121.53981,31.20426001,675
121.5398111,31.2042611,9
121.53992,31.31383001,19448
121.54,31.29100001,8033
121.54,31.34550001,25
121.54006,31.64329001,172
121.5401889,31.2241806,97
121.54021,31.04066,4599
121.54021,31.04066001,6803
121.54021,31.22631001,223
121.54021,31.23826001,13633
121.54027,31.14305001,9453
121.54031,31.19617001,1273
121.5403111,31.1961695,33
121.54033,31.22477001,1163
121.5403806,31.2081695,66
121.54041,31.29933,13622
121.5405194,31.0872806,2285
121.54052,31.08728001,4098
121.54052,31.31619,2310
121.54052,31.31619001,26979
121.54055,31.28194001,4053
121.54056,31.28192,1308
121.5406228,31.23852554,2893
121.54071,31.27771,29
121.54071,31.27771001,538
121.54087,31.23495001,52147
121.5409,31.28388001,16440
121.540951,31.28797001,6011
121.541,31.21070001,14555
121.54113,31.22277001,3855
121.54121,31.30584,68
121.5415,31.38130001,1366
121.54153,31.29499,672
121.54156,31.29386001,171
121.54158,31.36251,3070
121.54165,31.24291,3589
121.5417,31.16198001,90
121.541873,31.00116501,1538
121.54203,30.89638001,388
121.54203,31.22612001,2514
121.54203,31.27882001,10297
121.5420306,30.8963806,395
121.54238,31.22788001,1872
121.5423806,31.2278806,6
121.54249,31.20886001,50882
121.5426389,31.2266695,93
121.54264,31.22667001,2146
121.54295,31.27069001,2052
121.543,31.24556,1081
121.543,31.27190001,23452
121.543,31.2926,102
121.543,31.29260001,4116
121.543,31.37260001,222
121.54305,31.12642001,15493
121.5430694,31.1867611,12697
121.54311,31.27811,1585
121.54311,31.27811001,2311
121.54312,31.30821,260
121.54314,31.31482,916
121.54314,31.31482001,8592
121.54322,31.16886,1730
121.54322,31.30836,705
121.5434,31.18249001,15359
121.54372,31.22409,10
121.54372,31.22409001,317
121.54372,31.27591,12098
121.54373,31.27588001,31717
121.5438194,30.9699195,2952
121.5439194,31.2247,134
121.5439194,31.2257111,75
121.54392,31.22470001,1172
121.54392,31.22571001,945
121.5439889,31.2284389,37
121.54399,31.22844001,660
121.544,30.96990001,1541
121.544272,31.182392,146
121.54441,31.26748001,28071
121.54446,31.14704001,2273
121.54454,31.21108,82
121.54454,31.21108001,1898
121.54455,31.26735,874
121.54459,31.24974001,23537
121.54462,31.32924001,10759
121.54465,31.22683001,1870
121.54465,31.2268306,83
121.54472,31.15646001,6419
121.54479,31.13401001,31
121.54483,31.25425,76
121.54492,31.17383001,47679
121.545,31.2048,610
121.545,31.20480001,13775
121.54502,31.22528,6
121.54502,31.22528001,99
121.54503,31.35268,1103
121.54507,31.29091,78
121.54507,31.29091001,1214
121.5451,31.22349001,23740
121.5451,31.25044,2
121.54514,31.29122001,19925
121.54523,31.18174601,888
121.54523,31.20477,32
121.54523,31.20477001,2509
121.54523,31.22242,47
121.54523,31.22242001,1541
121.545287,31.32901,427
121.5453,31.21150001,38237
121.5453306,31.2281806,428
121.54539,31.21243,2
121.54539,31.21243001,352
121.5454,31.30044001,21243
121.54544,31.25197,52
121.54544,31.25197001,356
121.54556,31.27410001,3940
121.5456,31.2232,259
121.54577,30.98274001,5298
121.54577,31.14970001,6686
121.54582,31.31086,40
121.54593,31.22456,1033
121.54593,31.22456001,836
121.545954,31.123717,1
121.545997,31.12408501,144
121.54609,31.28196,774
121.54609,31.28196001,8888
121.5461,31.19650001,19827
121.546111,31.19638901,880
121.54619,31.25086,118
121.54619,31.25086001,39
121.54621,31.22590001,2356
121.54621,31.30738,2483
121.5463,31.19497,135
121.5463,31.19497001,616
121.546323,31.599853,382
121.5463389,31.2253806,104
121.54634,31.22538001,1893
121.54637,31.21211,43
121.54637,31.21211001,2727
121.54638,31.22641001,23477
121.5463973,31.21129817,2284
121.5464,31.13429001,5944
121.54653,31.22623,346
121.54653,31.22623001,1007
121.54656,31.24989,220
121.5465806,31.2129195,222
121.5466694,30.955,166
121.54678,31.22259001,3348
121.5467806,31.2225889,206
121.54681,31.20117001,4923
121.54686,31.25225,1888
121.5469,31.17100001,7846
121.547,30.95500001,681
121.54704,31.21254001,38
121.54731,31.22601001,1436
121.54792,31.27682001,45671
121.548,31.22768,213
121.548101,31.280493,62
121.548101,31.28049301,5386
121.54811,31.20868001,10727
121.54813,31.23104,147
121.54813,31.23104001,906
121.54823,31.27491001,34950
121.5486111,31.2344389,6589
121.5486194,31.2418195,94
121.54876,31.21313,43
121.54876,31.21313001,2091
121.549,30.8698,1328
121.549,30.86980001,3114
121.54916,31.28667,3433
121.549167,31.28638901,849
121.54917,31.28639001,17367
121.54927,31.29537,6115
121.549309,31.59463701,491
121.54932,31.29533001,27493
121.5493806,31.227,104
121.54944,31.18493001,216879
121.54945,31.30992,2461
121.549576,31.07364401,15218
121.549629,31.290822,427
121.549629,31.29082201,9052
121.54963,31.16523001,46153
121.54984,31.33139001,11729
121.54994,31.36833,331
121.5499889,31.2332306,220
121.55,31.19330001,10865
121.55013,31.21269,38
121.55013,31.21269001,3357
121.55013,31.31446001,17659
121.55028,31.25558,48
121.55069,31.27466001,13039
121.55072,31.19713001,244
121.55072,31.20975001,22436
121.55083,31.1845,156
121.55083,31.18450001,602
121.550888,31.12227101,16415
121.55096,31.25609,6718
121.551,30.92000001,1621
121.551,30.93190001,2336
121.5511,31.19662001,39713
121.55111,31.10673001,15012
121.5511111,30.9199611,1038
121.55115,30.9318695,944
121.55121,31.18479,580
